Luca, Rome, archivio sforico
Decreti, Congregazioni 1755-60"
SP 99/57-S3,"State Papers Foreign, PRO correspondence of British representatives in Italy, Venice 1701-40",,"432, 572, 629, 1205, 2900, 2913, 2996, 3505, 4345, 4962, 5036","62, 131, 215, 388, 1101, 1780, 1808, 1811, 1887, 1936, 2031, 2226, 2741, 2907, 2990, 3060, 3103, 3107, 3342, 3531, 3663, 3766, 3819, 3917, 4192, 4430, 4618, 4752, 4965, 5039, 5062",,,,,,,,,
SP 105/281-283,"State Papers Foreign, PRO correspondence of British representatives in Italy, letters to Horace Mann in Florence 1737-45",,,"50, 1735, 3228",,,,,,,,,
SP 105/309-321,"State Papers Foreign, PRO correspondence of British representatives in Italy, letters to Horace Mann in Florence 1748-72",,"2155, 2222.1, 2222.2, 2949, 3153, 3670, 3892.1, 3892.2, 4023, 4437","233, 236, 476, 724, 1101, 1209, 1258, 1324, 1858, 2197, 2331, 3092, 3585, 3869, 3897, 4164, 4835, 5070",,,,,,,,,
Spence Letters,"Joseph Spence: Letters from the Grand Tour, ed. S. Klima [1975]",,"1373, 4318, 4785","95, 223, 304, 346, 463, 1193, 1344, 1519, 1607, 1681, 1793, 1877, 2233, 2587, 2645, 2749, 2798, 2827, 3042, 3275, 3716, 3920, 4316, 4361, 4391, 4842, 4879, 4939, 5181, 5199, 5209",,,,,,,,,
Spence Anecdotes,"Joseph Spence, Observations, Anecdotes and Characters of Books and Men, Collected from Conversation, ed. J.M. Osborn [1966]",,4879,1793,,,,,,,,,
Stanley jnls.MSS,"extracts from journals and recollections of John Thomas Stanley, from 1781; John Rylands Lib., Manchester, Eng.MS 722",,,,,,,,,,,,
"Starke, Travels","Mariana Starke, Travels in Italy between the years 1792 and 1798 containing a view of the late Revolution in that country ..., 2 vols. [1802]",,,,,,,,,,,,
Sterne Letters,"Letters of Laurence Sterne, ed. L.P. Curtis [1935]",,4876,,,,,,,,,,
"Stirling, Coke of Norfolk","A.M.W. Stirling, Coke of Norfolk and his Friends, 2 vols. [1908]",,4096,,,,,,,,,,
"Storia Patria, 4-2",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Robbio 1699-1709,,,,,,,,,,,,
"Storia Patria, 5",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Torino 1702-13,,,,,,,,,,,,
"Storia Patria, 7-1",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Salmatoris 1738-43,,3327,,,,,,,,,,
"Storia Patria, 7-4",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Salmatoris 1753-9,,,,,,,,,,,,
"Storia Patria, 8-1",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Piozzo 1759-62,,,,,,,,,,,,
"Storia Patria, 8-2",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Piozzo 1763-6,,,,,,,,,,,,
"Storia Patria, 9-4",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Cravetta di Villanovetta 1784-90,,,,,,,,,,,,
"Storia Patria, 10-1",MSS. Storia Patria 726: Cerimoniali della Real Corte di Savoia; BRT; del Bernezzo 1784-6,,,914,,,,,,,,,
Strickland 1913,"W. Strickland, A Dictionary of Irish Artists, 2 vols. [1913]",,"1192, 1354, 1645, 1782, 1912, 2492, 3125, 4831, 5140",,,,,,,,,,
Stuart-Wortley MSS,"Clare Stuart-Wortley, ‘Data from the Stuart Papers at Windsor dealing with the portraits of the Royal Stuarts, 1717-34’, typescript in RBF",,,1956,,,,,,,,,
Sutton 1956,"D. Sutton, ‘The Roman Caricatures of Reynolds’, Country Life Annual 1956, 113-16",,,,,,,,,,,,
Swinburne MSS,"Northumb.RO, Newcastle",,,,,,,,,,,,
"Swinburne, Courts","H. Swinburne, The Courts of Europe at the close of the last century, ed. C. White, 2 vols. [1841]",,"221, 1403, 4446, 4480","1213, 3376, 3388, 4506",,,,,,,,,
Talman letters MSS,"letters from John Talman in Italy, March 1708-April 1712; Bodl., MS Eng.lett.e.34 [to be pub. by the Wal.Soc.]",423,,1858,,,,,,,,,
Tatham letters MSS,"letters from C.H. Tatham and Richard Westmacott in Italy 1794-6 to Henry Holland; VAM, Department of Prints and Drawings, D.1479.3/4/8/13/14/18/20/21/ and 23-29 (copies in the Soane Museum; extracts published in Jenkins 1913, 503-10)",,,,,,,,,,,,
Tayler 1938,"H. Tayler ed., ‘The Jacobite Court at Rome in 1719 from original documents at Fettercairn House and at Windsor Castle’, Scots.Hist.Soc., 3 ser., 31[1938]",3764,"779, 1920","1784, 4717",,,,,,,,,
Tayler 1939,"A. and H. Tayler, Stuart Papers at Windsor [1939]",,,1892,,,,,,,,,
Tayler 1941,"H. Tayler, Jacobite Epilogue, a further selection of letters from Jacobites among the Stuart Papers at Windsor [1941]",,"1920, 3093, 3498",,,,,,,,,,
Taylor Papers,"The Taylor Papers being a record of certain reminiscences, letters and journals in the life of Lieut. Gen. Sir Herbert Taylor ..., ed. E, Taylor [1913]",,,"3599, 4668",,,,,,,,,
Theed letters MSS,"letters from William Theed in Italy 1790-95; BL, Add.53790 and one (Rome, 18 Jul.1792) in a priv.coll.",,3758,,,,,,,,,,
Thomas letters MSS,"letters from Edward Thomas in Italy 1750-51 to Dr Jeremiah Milles; BL, Add.19941,ff.1-39",,4729,,,,,,,,,,
Thomson letters MSS,"letters from James Thomson, Roman agent for the Scottish Catholic mission in Rome 1782-92; Scottish Catholic Archives, Edinburgh, Blairs letters, BL3/397/1-10",,,5025,,,,,,,,,
Thorpe letters MSS,"letters 1768-91 from Father John Thorpe in Rome to the 8th Baron Arnndell; Wilts CRO, Trowbridge, Arnndell MSS, 2667",,"2353, 3073, 4428, 4760, 4765, 5153","425, 1649.1, 1649.2, 3566, 3716, 4595, 4990, 5258",,,,,,,,,
Thorpe letters MSS*,"letters 1767-81 from Father John Thorpe in Rome to the 8th Baron Arnndell; Clifford of Chudleigh MSS, priv. coll.",,"2862, 4444, 4760","1253, 1877, 2866, 3139",,,,,,,,,
Thorpe list MSS,"MS list of pictures sent to Wardour Castle from Italy by Father John Thorpe, May 1770-November 1776; Arundell MSS, Wilts CRO, Trowbridge, 2667",,,,,,,,,,,,
Thraliana,"Thraliana, The Diary of Mrs Hester Lynch Piozzi 1776-1809, ed. K.C. Balderston, 2 vols. [1942]",,,1939,,,,,,,,,
Townley MSS,"papers of Charles Townley (corr., accts., etc.); BL (unsorted 1995)",,"2680, 3852","1411, 3661, 3868, 4630",,,,,,,,,
Treasure Houses,"The Treasure Houses of Britain, exh.cat, Washington [1965]",,,,,,,,,,,,
Turner letters MSS,"letters from Sir Gregory Page Turner in Italy 1768 to his uncle James Leigh; Stratford upon Avon, Leigh Muniments",2903,4864,,,,,,,,,,
Vases and Volcanoes,"I. Jenkins and K. Sloan, Vases and Volcanoes, Sir William Hamilton and his Collection, exh.cat. BM [1996]",,,,,,,,,,,,
Venn,"J. Venn, Alumni Cantabrigienses, 4 vols. [1922-27]",3446,547,,,,,,,,,,
"Verri, Cart.","Lettere e scritti inediti di Pietro e Alessandro Verri, ed. C. Casati [Milan 1879-81]",,5031,3503,,,,,,,,,
"Vertue, 3:","G, Vertue, Note Books, vol.III; Wal.Soc., 22[1934]",,738,,,,,,,,,,
"Vertue, 4:","G, Vertue, Note Books, vol.IV, Wal.Soc., 24[1936]",,,,,,,,,,,,
"Vertue, 5:","G, Vertue, Note Books, vol.V, Wal.Soc., 26[1938]",,,,,,,,,,,,
Verulam 1935,"Countess of Verulam, ‘James Bucknall, Third Viscount Grimston', St Albans and Herts Architectural and Archaeological Soc.Trans. [1935]",,,,,,,,,,,,
Villiers jnl.MSS,"travel diary of Lord Villiers in Italy 1755-6; Greater London RO, acc.510/254",,4931,,,,,,,,,,
Volpicella,"L. Volpicella, I Libri dei Cerimoniali della Republica di Genova [1921]",,,,,,,,,,,,
Voltaire 1967,"G. de Beer and A.-M. Rousseau ed., ‘Voltaire’s British Visitors’, Studies on Voltaire and the Eighteenth Century, 49[1967]",,,,,,,,,,,,
Waagen,"G.F, Waagen, Treasures of Art in Great Britain, 3 vols, [1854]",,,,,,,,,,,,
"Walpole, Anecdotes, 2:","Anecdotes of Painting in England ... collected by Horace Walpole, ed. R.W. Wornum, 3 vols. [1888]",,,,,,,,,,,,
"Walpole, Anecdotes, 5:","EW. Hilles and P.B. Daghlian ed., Anecdotes of Painting in England...collected by Horace Walpole...volume the fifth and last [1937]",,,,,,,,,,,,
Wal.Corr.,"Horace Walpole’s Correspondence, ed. W.S. Lewis, 43 vols. + 5 vols, index [1937-83]","1345, 1397, 1411, 5225","103, 252, 379, 772, 795, 903, 1022, 1702, 1943, 1954, 2138, 2407, 3303, 3492, 3573, 4024, 4068, 4589, 4808, 4840","234, 387, 640, 1411, 1428, 1862.1, 1862.2, 1910, 1999, 2572, 3054, 3297, 4538, 4853, 5225",,,,,,,,,
Wal.Soc.,The Walpole Society,,,,,,,,,,,,
Waterhouse 1954,"E.K. Waterhouse, ‘The British Contribution to the Neo-Classical style in Painting’, Proceedings of the British Academy, 40 [1954]:57-74",,,,,,,,,,,,
Waterhouse 1981,"E.K. Waterhouse, Dictionary of British 18th Century Painters [1981]",,,,,,,,,,,,
Waterhouse 1994,"E.K. Waterhouse, Painting in Britain 1530-1790, 5th ed.",,,,,,,,,,,,
Waters letters MSS,"letters to the Abbé Walker principally from Dom.Placid Waters in Rome 1779-91; Lille, archives du nord, 18 H67",,5006,,,,,,,,,,
Waters jnl.MSS,"journal of George Waters in Italy 1710-11 with John Bellings; John Rylands Lib., Manchester, Eng. MS 1153 (Bellings MSS)",,"353, 1336","15, 62, 729, 887, 1455, 2595, 2645, 2671, 2817, 3145, 3524, 3820, 4716, 5085",,,,,,,,,
"Watkins, Letters","Thomas Watkins, Travels through Swisserland, Italy, Sicily, the Greek Islands, to Constantinople; through part of Greece, Ragusa, and the Dalmatian Isles; In a Series of Letters to Pennoyre Watkins Esq. from Thomas Watkins, A.M. in the Years 1787, 1788, 1789, 2 vols. [1792]",,"5009, 5091",,,,,,,,,,
Wedgwood Letters,"A. Finer and G. Savage, ed., The Selected Letters of Josiah Wedgwood [1965]",,,,,,,,,,,,
Weld MSS,"Dorset RO, Dorchester",,,,,,,,,,,,
Wharton letters MSS,"correspondence of Robert Wharton, principally letters from him in Italy 27 October 1775-17 May 1776; Durham U. Lib., Wharton MSS",,5089,,,,,,,,,,
Whitley MSS,papers of W.T. Whitley; BMPL,,,,,,,,,,,,
Whitley 1928,"W.T. Whitley, Artists and their Friends in England 1700-1799, 2 vols. [1928]",,,,,,,,,,,,
Whitley 1800-20,"W.T. Whitley, Art in England 1800-1820 [1928]",,,,,,,,,,,,
Whitley 1821-37,"W.T. Whitley, Art in England 1821-37 [1928]",,,,,,,,,,,,
Wicklow MSS,"correspondence of Ralph Howard, Vct Wicklow; NLI, PC 227",,,"345, 4348, 5007",,,,,,,,,
Wilkes Corr.,"The Correspondence of John Wilkes [with] Memoirs of his Life by John Almon, 5 vols. [1805]",,,,,,,,,,,,
Winchilsea letters MSS,"letters from Lord Winchilsea in Italy 1772-3 to his mother Lady Charlotte Finch; Leics RO, Leicester, Finch MSS",,"4525, 5029","3247, 4149, 4235",,,,,,,,,
Winckelmann 1898,"C. Justi, Winckelmann und seine Zeitgenossen, 3 vols. [1898]",,,,,,,,,,,,
Winckelmann Briefe,"W. Rehm and H. Diepolder ed., Johann Joachim Winckelmann Briefe, 4 vols. [1952-7]",,,,,,,,,,,,
Worsley MSS,"Lines Archives, Lincoln",,,,,,,,,,,,
Wrest Park MSS,"letters from Earl Harrold and J. Gerrard in Italy 1715-16 to the Duke of Kent; Beds. RO, Bedford, L30/8/28 (Gerrard), L/30/8/33 (Harrold)",,,,,,,,,,,,
Wynn disbursements MSS,"‘Expenses & Disbursements in Sr Watkins [Sir Watkin Williams Wynn] Expedition into foreign parts’ [1768-69]; NLW, Wynnstay MSS, box 115/1",,,4520,,,,,,,,,
Wynne 1990,"M. Wynne, ‘Members from Great Britain and Ireland of the Florentine Accademia del Disegno 1700-1825', Burl.Mag., 132[1990]:535-8",,,"2094, 3016",,,,,,,,,
Wynne Diaries,"The Wynne Diaries, ed. A. Fremantle, 3 vols.; 1 1789-94 [1935]; 2 1794-98 [1937]; 3 1798-1820 [1940]",,"332, 4964, 5210","309, 1482, 2019, 2701",,,,,,,,,
Yorkshire Houses,"Masterpieces from Yorkshire Houses, exh.cat., York [1994]",,,,,,,,,,,,
Young notebk.MSS,"Sir William Young, MS Notebook, Reminiscences... (priv. coll.)",,3345,,,,,,,,,,
"Young, Travels","Arthur Young, Travels, During The Years 1787, 1788, and 1789 [Everyman ed. 1927]",,5281,"2141, 2271, 2785, 4151",,,,,,,,,
